id,name,rating,price,review_count,s_lat,s_lon,p_lat,p_lon,category_alias,distance,station
vRJPrk-VH75uxLiVVprBhA,Capucine,5.0,,4,45.617499783128075,-73.60601127147675,45.6196699281717,-73.6097039384337,italian,375,790
TyKGLi1V1PFRHYmHDjFUMQ,Restaurant Prima Luna,4.0,3.0,14,45.617499783128075,-73.60601127147675,45.617234,-73.594176,italian,921,790
TyKGLi1V1PFRHYmHDjFUMQ,Restaurant Prima Luna,4.0,3.0,14,45.617499783128075,-73.60601127147675,45.617234,-73.594176,sushi,921,790
DOVOYnq3y-milXVI03GIrg,Boulangerie Adriatica,4.0,,1,45.617499783128075,-73.60601127147675,45.61521,-73.60971,italian,366,790
DOVOYnq3y-milXVI03GIrg,Boulangerie Adriatica,4.0,,1,45.617499783128075,-73.60601127147675,45.61521,-73.60971,pizza,366,790
TUrUjIieooQv27hE8ulk0g,Boulangerie Amaretti,4.0,1.0,3,45.617499783128075,-73.60601127147675,45.62465,-73.5993699,bakeries,948,790
TUrUjIieooQv27hE8ulk0g,Boulangerie Amaretti,4.0,1.0,3,45.617499783128075,-73.60601127147675,45.62465,-73.5993699,cakeshop,948,790
2P1Rvd4IboY8z7oRoT8b8g,Dagostino Pizza,4.5,,3,45.617499783128075,-73.60601127147675,45.62479,-73.59907,pizza,976,790
qXByAmujOzT_9lm1_KGsiw,Shekz Restaurant,1.5,,2,45.617499783128075,-73.60601127147675,45.62356,-73.6015,sushi,749,790
qXByAmujOzT_9lm1_KGsiw,Shekz Restaurant,1.5,,2,45.617499783128075,-73.60601127147675,45.62356,-73.6015,italian,749,790
qXByAmujOzT_9lm1_KGsiw,Shekz Restaurant,1.5,,2,45.617499783128075,-73.60601127147675,45.62356,-73.6015,thai,749,790
BpnevNTdiTqQpLD21cRg1A,Grillades Sizzle,3.5,2.0,3,45.617499783128075,-73.60601127147675,45.62398,-73.60103,portuguese,809,790
tqSc0fajx8_yR91r6SGwmg,Pizzeria Etc (La),4.5,2.0,2,45.617499783128075,-73.60601127147675,45.6172299,-73.5938069,pizza,956,790
8NHV3DBvq9Q88ZtzdR6W2w,Le Saint-Bock,4.0,2.0,209,45.516926210319546,-73.56425732374191,45.5158203,-73.564641,brasseries,127,793
lHazo7qKEcSc62PMUW3oaw,L'Amère à Boire,4.0,2.0,68,45.516926210319546,-73.56425732374191,45.51642,-73.566042,tapas,150,793
lHazo7qKEcSc62PMUW3oaw,L'Amère à Boire,4.0,2.0,68,45.516926210319546,-73.56425732374191,45.51642,-73.566042,brewpubs,150,793
um_o0pxQ3DlRI9EfCzw0hw,Bouillon Bilk,4.5,3.0,496,45.516926210319546,-73.56425732374191,45.51104,-73.5658,modern_european,663,793
RO32EAy8IfnWAm04vCPmzA,Le 4e Mur,4.5,2.0,98,45.516926210319546,-73.56425732374191,45.5161779,-73.5657819,speakeasies,145,793
mm2wLW24ESxNIEL2bjseaQ,Poutineville,4.5,2.0,600,45.516926210319546,-73.56425732374191,45.523205,-73.5613,poutineries,735,793
bhpsxX-g9yWx4XsSFsWnKA,Le Mousso,4.5,4.0,54,45.516926210319546,-73.56425732374191,45.52006,-73.56322,newcanadian,352,793
s4fNTcuW6DGfiAagPMlQgw,Pizzeria Dei Compari,4.0,2.0,90,45.516926210319546,-73.56425732374191,45.515,-73.56375,pizza,220,793
XQDWifQPvL2R_c3ptJ8D2g,Randolph Pub Ludique,4.5,2.0,94,45.516926210319546,-73.56425732374191,45.5164298,-73.5660051,pubs,147,793
XQDWifQPvL2R_c3ptJ8D2g,Randolph Pub Ludique,4.5,2.0,94,45.516926210319546,-73.56425732374191,45.5164298,-73.5660051,social_clubs,147,793
XQDWifQPvL2R_c3ptJ8D2g,Randolph Pub Ludique,4.5,2.0,94,45.516926210319546,-73.56425732374191,45.5164298,-73.5660051,breweries,147,793
F8jf-xPsdTEENyrzLIcqnA,La Demande Générale,4.5,2.0,65,45.516926210319546,-73.56425732374191,45.5175399,-73.56822,bistros,318,793
F8jf-xPsdTEENyrzLIcqnA,La Demande Générale,4.5,2.0,65,45.516926210319546,-73.56425732374191,45.5175399,-73.56822,pizza,318,793
F8jf-xPsdTEENyrzLIcqnA,La Demande Générale,4.5,2.0,65,45.516926210319546,-73.56425732374191,45.5175399,-73.56822,newcanadian,318,793
EQCd_CUFrK_gSARL7s01fw,La Distillerie No.1,4.5,2.0,313,45.516926210319546,-73.56425732374191,45.514822,-73.565401,cocktailbars,250,793
3jKUbhGSjFTv5jZ0wnW0xA,Les Deux Gamins,4.0,2.0,594,45.516926210319546,-73.56425732374191,45.51545,-73.57095,french,547,793
3jKUbhGSjFTv5jZ0wnW0xA,Les Deux Gamins,4.0,2.0,594,45.516926210319546,-73.56425732374191,45.51545,-73.57095,wine_bars,547,793
qOjuJAxsqAGYNAr5o83eaw,Le Cheval Blanc,4.0,2.0,53,45.516926210319546,-73.56425732374191,45.51818786169083,-73.56426330319171,brasseries,140,793
gxMa7j1LXIUxxBoP0osDpA,O'Thym,4.5,3.0,169,45.516926210319546,-73.56425732374191,45.518377,-73.558126,french,504,793
gxMa7j1LXIUxxBoP0osDpA,O'Thym,4.5,3.0,169,45.516926210319546,-73.56425732374191,45.518377,-73.558126,breakfast_brunch,504,793
U5XCBcTtiNyasdT3A2_V3A,Arepera,4.5,2.0,327,45.516926210319546,-73.56425732374191,45.514992,-73.572048,venezuelan,644,793
Adq9HEkjkM5qMppiwa7OLg,Cadet,4.5,3.0,114,45.516926210319546,-73.56425732374191,45.5103,-73.564418,bars,737,793
Adq9HEkjkM5qMppiwa7OLg,Cadet,4.5,3.0,114,45.516926210319546,-73.56425732374191,45.5103,-73.564418,newcanadian,737,793
TgjgHz-QRrv60QKYZ-qmMg,Les 3 Brasseurs,3.5,2.0,101,45.516926210319546,-73.56425732374191,45.5149237507194,-73.5634950070926,pubs,230,793
TgjgHz-QRrv60QKYZ-qmMg,Les 3 Brasseurs,3.5,2.0,101,45.516926210319546,-73.56425732374191,45.5149237507194,-73.5634950070926,breweries,230,793
yU3p0tEBtGuZLTcsBHw9uQ,Le Passé Composé,4.5,3.0,392,45.516926210319546,-73.56425732374191,45.520079,-73.556603,breakfast_brunch,692,793
yU3p0tEBtGuZLTcsBHw9uQ,Le Passé Composé,4.5,3.0,392,45.516926210319546,-73.56425732374191,45.520079,-73.556603,bistros,692,793
SgLr6EzoWrIjgl5VpB07rA,Pub l'Île Noire,4.0,2.0,60,45.516926210319546,-73.56425732374191,45.5153,-73.56326,lounges,202,793
SgLr6EzoWrIjgl5VpB07rA,Pub l'Île Noire,4.0,2.0,60,45.516926210319546,-73.56425732374191,45.5153,-73.56326,pubs,202,793
2gUbgbdJ7IFSbicBXlSchw,L'Express,4.0,3.0,666,45.516926210319546,-73.56425732374191,45.52032,-73.57437,french,876,793
TpDIUtJNTW_q1Fwc8_Qa9g,Allô! Mon Coco,3.5,2.0,21,45.506175841460966,-73.71118605136871,45.498395,-73.707833,breakfast_brunch,904,467
syS4ouT2xHqZfLb0RjmbhA,La Piazza,4.0,,4,45.506175841460966,-73.71118605136871,45.5134840895922,-73.7117132050744,italian,814,467
syS4ouT2xHqZfLb0RjmbhA,La Piazza,4.0,,4,45.506175841460966,-73.71118605136871,45.5134840895922,-73.7117132050744,pizza,814,467
syS4ouT2xHqZfLb0RjmbhA,La Piazza,4.0,,4,45.506175841460966,-73.71118605136871,45.5134840895922,-73.7117132050744,mediterranean,814,467
0qA5bg4T1Nhs5Cl-TRN5RA,FreshMTL,5.0,,1,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,cafes,883,467
0qA5bg4T1Nhs5Cl-TRN5RA,FreshMTL,5.0,,1,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,juicebars,883,467
lT3KRHsMjXePprFsfNHteQ,Tim Hortons,3.5,,4,45.506175841460966,-73.71118605136871,45.49860803932409,-73.70689954316742,coffee,905,467
lT3KRHsMjXePprFsfNHteQ,Tim Hortons,3.5,,4,45.506175841460966,-73.71118605136871,45.49860803932409,-73.70689954316742,breakfast_brunch,905,467
ZPGFuKm0bAc5-gcOwy0pAw,McDonald's,2.5,1.0,6,45.506175841460966,-73.71118605136871,45.498768,-73.706476,hotdogs,902,467
ZPGFuKm0bAc5-gcOwy0pAw,McDonald's,2.5,1.0,6,45.506175841460966,-73.71118605136871,45.498768,-73.706476,burgers,902,467
k6cBfrrOp7xtOwMTBbQ50g,Grillades Torino,2.5,,3,45.506175841460966,-73.71118605136871,45.498704,-73.706164,bbq,918,467
k6cBfrrOp7xtOwMTBbQ50g,Grillades Torino,2.5,,3,45.506175841460966,-73.71118605136871,45.498704,-73.706164,mediterranean,918,467
gD-eEOSTTddagzu3-63iqQ,Aqua Lunch,2.5,2.0,3,45.506175841460966,-73.71118605136871,45.49701,-73.7047,seafood,918,467
C7pghcn4Vc5Px7hkHyLmOg,Place Tevere,4.0,1.0,3,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,pizza,918,467
C7pghcn4Vc5Px7hkHyLmOg,Place Tevere,4.0,1.0,3,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,italian,918,467
v6j2Fi3FVoaLt2tp_qzWfA,Thaï Express,2.0,,1,45.506175841460966,-73.71118605136871,45.4985917864335,-73.7061927838533,thai,929,467
TUzkt6IB8fGn0r4LJrRREA,La Bionette,4.0,,1,45.506175841460966,-73.71118605136871,45.49701,-73.7047,bakeries,918,467
TUzkt6IB8fGn0r4LJrRREA,La Bionette,4.0,,1,45.506175841460966,-73.71118605136871,45.49701,-73.7047,coffee,918,467
TUzkt6IB8fGn0r4LJrRREA,La Bionette,4.0,,1,45.506175841460966,-73.71118605136871,45.49701,-73.7047,cakeshop,918,467
R4JZL4dxhy3O9pKoJmnTbQ,Pannizza,2.0,1.0,1,45.506175841460966,-73.71118605136871,45.4986727966213,-73.7074916497963,pizza,883,467
R4JZL4dxhy3O9pKoJmnTbQ,Pannizza,2.0,1.0,1,45.506175841460966,-73.71118605136871,45.4986727966213,-73.7074916497963,italian,883,467
R4JZL4dxhy3O9pKoJmnTbQ,Pannizza,2.0,1.0,1,45.506175841460966,-73.71118605136871,45.4986727966213,-73.7074916497963,hotdogs,883,467
Q-MU3KO5mzzjPM0jMkuZAQ,Fabrika,3.0,,1,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,salad,918,467
Q-MU3KO5mzzjPM0jMkuZAQ,Fabrika,3.0,,1,45.506175841460966,-73.71118605136871,45.4970093,-73.7046967,sandwiches,918,467
NvGk3pygiXNBQAYeVQkuLA,Kyoto,4.5,2.0,31,45.5129938566323,-73.68249848484993,45.5127,-73.67946,japanese,240,182
NvGk3pygiXNBQAYeVQkuLA,Kyoto,4.5,2.0,31,45.5129938566323,-73.68249848484993,45.5127,-73.67946,sushi,240,182
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.5129938566323,-73.68249848484993,45.51236,-73.67917,customcakes,258,182
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.5129938566323,-73.68249848484993,45.51236,-73.67917,cakeshop,258,182
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.5129938566323,-73.68249848484993,45.51236,-73.67917,cafes,258,182
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.5129938566323,-73.68249848484993,45.51365,-73.68147,hotdog,105,182
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.5129938566323,-73.68249848484993,45.51365,-73.68147,burgers,105,182
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.5129938566323,-73.68249848484993,45.51365,-73.68147,poutineries,105,182
sRCzxtsExC3GIYCyJ8ZpXg,Bol Orange,4.5,2.0,62,45.5129938566323,-73.68249848484993,45.514177,-73.6822895,korean,133,182
xCgHUDW-rMrqDLN7GMQpyQ,Restaurant Yi Pin Xiang,4.0,2.0,31,45.5129938566323,-73.68249848484993,45.51123,-73.6774,chinese,440,182
q64TlS17kNMIxb8B6c7tZQ,Ave Seoul,4.0,2.0,42,45.5129938566323,-73.68249848484993,45.5128093,-73.6803233,korean,171,182
q64TlS17kNMIxb8B6c7tZQ,Ave Seoul,4.0,2.0,42,45.5129938566323,-73.68249848484993,45.5128093,-73.6803233,bbq,171,182
vf8MlA3N-nSCawo_9ZS3hw,Pho Moderne,4.0,2.0,45,45.5129938566323,-73.68249848484993,45.5123997586567,-73.6802011347492,vietnamese,191,182
2K11TUaoYPAUt_DKn6LKbQ,Chocolaterie Chocomax,4.5,2.0,10,45.5129938566323,-73.68249848484993,45.51224,-73.67907,icecream,283,182
2K11TUaoYPAUt_DKn6LKbQ,Chocolaterie Chocomax,4.5,2.0,10,45.5129938566323,-73.68249848484993,45.51224,-73.67907,chocolate,283,182
zzlZJVkEhOzR2tJOLHcF2A,Maison Mignon,4.5,1.0,49,45.5129938566323,-73.68249848484993,45.512144,-73.677381,taiwanese,410,182
VWewRfkCuPcLb7C6N2U7TQ,Chez Yanna,4.5,,4,45.5129938566323,-73.68249848484993,45.512414619355866,-73.68013269386554,cantonese,195,182
GmPnGqMUQZEvbD6q6m0tvA,Maison O Thé,4.5,1.0,30,45.5129938566323,-73.68249848484993,45.510047,-73.675398,bubbletea,643,182
R66nqSDieW4KGPjDHwvO9A,Vinh Hing,4.0,1.0,9,45.5129938566323,-73.68249848484993,45.51354,-73.68112,vietnamese,115,182
NaO8109RYqscYu8fLzURsQ,Restaurant Kam DO,3.5,2.0,25,45.5129938566323,-73.68249848484993,45.51396,-73.68205,chinese,118,182
iYowuARFZa6erbdjRT9HmQ,Il Boccalini,4.0,2.0,12,45.5129938566323,-73.68249848484993,45.51217,-73.67711,italian,424,182
raDMB9FD8yVRT8qXKFMiuA,District 961,4.0,,9,45.5129938566323,-73.68249848484993,45.51040614472581,-73.68679067863046,mideastern,441,182
raDMB9FD8yVRT8qXKFMiuA,District 961,4.0,,9,45.5129938566323,-73.68249848484993,45.51040614472581,-73.68679067863046,lounges,441,182
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.5129938566323,-73.68249848484993,45.5103099,-73.68676,thai,432,182
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.5129938566323,-73.68249848484993,45.5103099,-73.68676,vegetarian,432,182
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.5129938566323,-73.68249848484993,45.5103099,-73.68676,asianfusion,432,182
nV8rnHmWyGNZnobrj0_aqg,Fu Jia Restaurant,3.5,1.0,10,45.5129938566323,-73.68249848484993,45.513775,-73.681294,chinese,128,182
EGJMYn-VfvB_XUrGqUPxgg,Mon Ami,3.5,,21,45.5129938566323,-73.68249848484993,45.51128,-73.67758,korean,428,182
EGJMYn-VfvB_XUrGqUPxgg,Mon Ami,3.5,,21,45.5129938566323,-73.68249848484993,45.51128,-73.67758,bbq,428,182
soDzB9qa1oxwzf1iGGmGWA,Elounda,4.0,3.0,39,45.5129938566323,-73.68249848484993,45.510577,-73.687021,greek,443,182
wBjdtdOg2i42TLKc2UDo6g,Les Bourrelets Café,5.0,,4,45.5129938566323,-73.68249848484993,45.51273,-73.68074,cafes,130,182
r8wqayijZLPd7XPuypLayA,Kuljit India,4.0,2.0,33,45.51473429416659,-73.69144901633263,45.512423,-73.692981,indpak,283,762
NvGk3pygiXNBQAYeVQkuLA,Kyoto,4.5,2.0,31,45.51473429416659,-73.69144901633263,45.5127,-73.67946,japanese,963,762
NvGk3pygiXNBQAYeVQkuLA,Kyoto,4.5,2.0,31,45.51473429416659,-73.69144901633263,45.5127,-73.67946,sushi,963,762
ejmuHlSnOJvrgjr0B68T5g,Ben & Florentine,3.5,2.0,37,45.51473429416659,-73.69144901633263,45.512011,-73.6933818200989,breakfast_brunch,338,762
sRCzxtsExC3GIYCyJ8ZpXg,Bol Orange,4.5,2.0,62,45.51473429416659,-73.69144901633263,45.514177,-73.6822895,korean,716,762
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.51473429416659,-73.69144901633263,45.51236,-73.67917,customcakes,982,762
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.51473429416659,-73.69144901633263,45.51236,-73.67917,cakeshop,982,762
r10MunXMO70s9ad86ws4kA,Dolci Piu,4.5,2.0,40,45.51473429416659,-73.69144901633263,45.51236,-73.67917,cafes,982,762
ToNuDof-jI5AY9C1wyWSUQ,Lylac Café,4.5,,20,45.51473429416659,-73.69144901633263,45.5163135191179,-73.6962419664239,cafes,413,762
Z8WEo081emUeOuOsW7L9Ww,Trattoria la Villetta,3.0,2.0,10,45.51473429416659,-73.69144901633263,45.51152,-73.6946,italian,282,762
Z8WEo081emUeOuOsW7L9Ww,Trattoria la Villetta,3.0,2.0,10,45.51473429416659,-73.69144901633263,45.51152,-73.6946,pizza,282,762
soDzB9qa1oxwzf1iGGmGWA,Elounda,4.0,3.0,39,45.51473429416659,-73.69144901633263,45.510577,-73.687021,greek,577,762
raDMB9FD8yVRT8qXKFMiuA,District 961,4.0,,9,45.51473429416659,-73.69144901633263,45.51040614472581,-73.68679067863046,mideastern,603,762
raDMB9FD8yVRT8qXKFMiuA,District 961,4.0,,9,45.51473429416659,-73.69144901633263,45.51040614472581,-73.68679067863046,lounges,603,762
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.51473429416659,-73.69144901633263,45.5103099,-73.68676,thai,615,762
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.51473429416659,-73.69144901633263,45.5103099,-73.68676,vegetarian,615,762
2CqBStsdA-Yj7P9X-8nDbg,Sawadika,3.5,2.0,37,45.51473429416659,-73.69144901633263,45.5103099,-73.68676,asianfusion,615,762
oD8kSlXINk5u7d6HQh2SxQ,Ottavio,3.5,2.0,29,45.51473429416659,-73.69144901633263,45.5101248593694,-73.6897272265084,pizza,530,762
oD8kSlXINk5u7d6HQh2SxQ,Ottavio,3.5,2.0,29,45.51473429416659,-73.69144901633263,45.5101248593694,-73.6897272265084,italian,530,762
GAHO3393t6r5xFhfLl9NEw,Asie Moderne,4.0,2.0,18,45.51473429416659,-73.69144901633263,45.51922,-73.6974,cambodian,686,762
GAHO3393t6r5xFhfLl9NEw,Asie Moderne,4.0,2.0,18,45.51473429416659,-73.69144901633263,45.51922,-73.6974,vietnamese,686,762
GAHO3393t6r5xFhfLl9NEw,Asie Moderne,4.0,2.0,18,45.51473429416659,-73.69144901633263,45.51922,-73.6974,thai,686,762
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.51473429416659,-73.69144901633263,45.51365,-73.68147,hotdog,786,762
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.51473429416659,-73.69144901633263,45.51365,-73.68147,burgers,786,762
IdMz94Qd1DkpdYlD1O-5rw,Décarie Hot Dogs,4.0,1.0,99,45.51473429416659,-73.69144901633263,45.51365,-73.68147,poutineries,786,762
vf8MlA3N-nSCawo_9ZS3hw,Pho Moderne,4.0,2.0,45,45.51473429416659,-73.69144901633263,45.5123997586567,-73.6802011347492,vietnamese,914,762
q64TlS17kNMIxb8B6c7tZQ,Ave Seoul,4.0,2.0,42,45.51473429416659,-73.69144901633263,45.5128093,-73.6803233,korean,893,762
q64TlS17kNMIxb8B6c7tZQ,Ave Seoul,4.0,2.0,42,45.51473429416659,-73.69144901633263,45.5128093,-73.6803233,bbq,893,762
r4xoAoRdKdaiAQuxCy5IcA,Second Cup,4.5,2.0,5,45.51473429416659,-73.69144901633263,45.5160745323957,-73.6964759539841,coffee,419,762
LTZBaGJrBtJZ8C0yVNnN4A,YeSushi,5.0,,9,45.51473429416659,-73.69144901633263,45.5191299,-73.69826,sushi,717,762
LTZBaGJrBtJZ8C0yVNnN4A,YeSushi,5.0,,9,45.51473429416659,-73.69144901633263,45.5191299,-73.69826,panasian,717,762
5xTW_2SyN-zKe99P10gI_g,St-Hubert Express,2.0,1.0,8,45.51473429416659,-73.69144901633263,45.512263942620905,-73.69263855398464,bbq,291,762
5xTW_2SyN-zKe99P10gI_g,St-Hubert Express,2.0,1.0,8,45.51473429416659,-73.69144901633263,45.512263942620905,-73.69263855398464,chickenshop,291,762
JKBkB1xjiYC0WuWAxVrPhA,Petinos,4.0,2.0,32,45.52234149817879,-73.72167885303497,45.518301,-73.713544,breakfast_brunch,777,761
WrYz1HW0YuXG1rPa2Vznjg,Tong Por,3.5,2.0,44,45.52234149817879,-73.72167885303497,45.527962,-73.721471,chinese,625,761
WrYz1HW0YuXG1rPa2Vznjg,Tong Por,3.5,2.0,44,45.52234149817879,-73.72167885303497,45.527962,-73.721471,thai,625,761
ojO6pXRNPqDAe0ZbfU83Eg,Fourchette Antillaise,4.5,2.0,13,45.52234149817879,-73.72167885303497,45.527067,-73.713396,cajun,832,761
ojO6pXRNPqDAe0ZbfU83Eg,Fourchette Antillaise,4.5,2.0,13,45.52234149817879,-73.72167885303497,45.527067,-73.713396,buffets,832,761
hvWDCUHNxRbbzre9nLL4Uw,Ristorante Vino Rosso,4.5,,7,45.52234149817879,-73.72167885303497,45.52085,-73.71126,italian,845,761
vqdzWA0JCg2a196FCS5hIw,Chocolats Favoris,4.0,2.0,10,45.52234149817879,-73.72167885303497,45.5185202878246,-73.7131859423089,icecream,786,761
vqdzWA0JCg2a196FCS5hIw,Chocolats Favoris,4.0,2.0,10,45.52234149817879,-73.72167885303497,45.5185202878246,-73.7131859423089,chocolate,786,761
wkDzOWuGo9elIgtOQE-zhg,Tim Hortons,4.0,1.0,5,45.52234149817879,-73.72167885303497,45.5237814408187,-73.711147431411,coffee,836,761
W0ueoub3wW__bjLOCPm80Q,Première Moisson,4.0,,4,45.52234149817879,-73.72167885303497,45.51811394585855,-73.71368388304047,bakeries,780,761
W0ueoub3wW__bjLOCPm80Q,Première Moisson,4.0,,4,45.52234149817879,-73.72167885303497,45.51811394585855,-73.71368388304047,meats,780,761
W0ueoub3wW__bjLOCPm80Q,Première Moisson,4.0,,4,45.52234149817879,-73.72167885303497,45.51811394585855,-73.71368388304047,delicatessen,780,761
yswKt37oj5f7o6EaOdzA_w,Le Cristal Chinois,3.5,,12,45.52234149817879,-73.72167885303497,45.52791,-73.721267,bbq,620,761
yswKt37oj5f7o6EaOdzA_w,Le Cristal Chinois,3.5,,12,45.52234149817879,-73.72167885303497,45.52791,-73.721267,panasian,620,761
hggZzFPCDbNvrHkxmdpTRg,San Fu,4.5,,4,45.52234149817879,-73.72167885303497,45.5273503601428,-73.7200458002966,chinese,571,761
2yXkgd80T5kKrOQWyTRaFQ,Copper Branch,5.0,,2,45.52234149817879,-73.72167885303497,45.51839180314621,-73.71251657058872,vegetarian,838,761
2yXkgd80T5kKrOQWyTRaFQ,Copper Branch,5.0,,2,45.52234149817879,-73.72167885303497,45.51839180314621,-73.71251657058872,vegan,838,761
2yXkgd80T5kKrOQWyTRaFQ,Copper Branch,5.0,,2,45.52234149817879,-73.72167885303497,45.51839180314621,-73.71251657058872,gluten_free,838,761
wVEqWey6p_1h5HqpFWtpDA,Dhaybi,5.0,1.0,2,45.52234149817879,-73.72167885303497,45.5272686471416,-73.713031411171,lebanese,868,761
wVEqWey6p_1h5HqpFWtpDA,Dhaybi,5.0,1.0,2,45.52234149817879,-73.72167885303497,45.5272686471416,-73.713031411171,butcher,868,761
WBEHPsmRuB6jaY7NPt5APQ,La Reine Pâtisserie,4.0,,5,45.52234149817879,-73.72167885303497,45.527348,-73.720364,bakeries,566,761
o8ZouoF6DR1SxasscmS41g,Pizza Pizza,3.0,,2,45.52234149817879,-73.72167885303497,45.5187137,-73.713089,pizza,781,761
e73eon01Bhzyj180qajH3Q,Peshawari Tikka,3.5,,6,45.52234149817879,-73.72167885303497,45.5271713,-73.7185223,pakistani,583,761
e73eon01Bhzyj180qajH3Q,Peshawari Tikka,3.5,,6,45.52234149817879,-73.72167885303497,45.5271713,-73.7185223,afghani,583,761
e73eon01Bhzyj180qajH3Q,Peshawari Tikka,3.5,,6,45.52234149817879,-73.72167885303497,45.5271713,-73.7185223,indpak,583,761
sydFOkng9G46GWCDaTBNMg,Poulet Mankal,4.0,1.0,4,45.52234149817879,-73.72167885303497,45.52708,-73.71914,mediterranean,586,761
C-Mzwok4ouoR1wZMFtKOFw,Benny&Co,2.5,1.0,2,45.52234149817879,-73.72167885303497,45.53006472,-73.72317683,bbq,867,761
C-Mzwok4ouoR1wZMFtKOFw,Benny&Co,2.5,1.0,2,45.52234149817879,-73.72167885303497,45.53006472,-73.72317683,chickenshop,867,761
C-Mzwok4ouoR1wZMFtKOFw,Benny&Co,2.5,1.0,2,45.52234149817879,-73.72167885303497,45.53006472,-73.72317683,poutineries,867,761
fQ5PQJRV-n-nT5pb9uh2Hw,Yuzu Sushi,4.0,,1,45.52234149817879,-73.72167885303497,45.5191121,-73.7127754,sushi,781,761
naFSaJovdSTJ1nM1GYbiXQ,Dairy Queen Ltd Brazier,3.0,,2,45.52234149817879,-73.72167885303497,45.526160796001946,-73.71421896301854,hotdogs,720,761
naFSaJovdSTJ1nM1GYbiXQ,Dairy Queen Ltd Brazier,3.0,,2,45.52234149817879,-73.72167885303497,45.526160796001946,-73.71421896301854,icecream,720,761
naFSaJovdSTJ1nM1GYbiXQ,Dairy Queen Ltd Brazier,3.0,,2,45.52234149817879,-73.72167885303497,45.526160796001946,-73.71421896301854,burgers,720,761
9eNSBRHl628Jw4ceeoq_6A,Expresso Bar,4.0,2.0,1,45.52234149817879,-73.72167885303497,45.5289910273832,-73.7215118855238,coffee,740,761
n_LSGXDDApdFS9EC2WGUGw,Boulangerie Pâtisserie Salerno,5.0,2.0,7,45.566869345371856,-73.64101678133011,45.570879,-73.6398383,bakeries,455,690
n_LSGXDDApdFS9EC2WGUGw,Boulangerie Pâtisserie Salerno,5.0,2.0,7,45.566869345371856,-73.64101678133011,45.570879,-73.6398383,meats,455,690
n_LSGXDDApdFS9EC2WGUGw,Boulangerie Pâtisserie Salerno,5.0,2.0,7,45.566869345371856,-73.64101678133011,45.570879,-73.6398383,sandwiches,455,690
P88pNunktmdtvb__e3rqRg,Zagrum,4.0,2.0,22,45.566869345371856,-73.64101678133011,45.56862,-73.65336,breakfast_brunch,995,690
EWpT_nrndQrjSpj6ayvokw,Broue Pub Brouhaha,4.0,2.0,9,45.566869345371856,-73.64101678133011,45.568264262417,-73.6531249433756,pubs,955,690
0JQt5-AMO4E7LrOu6y0hTQ,Romina,5.0,,2,45.566869345371856,-73.64101678133011,45.5698,-73.64081,bakeries,326,690
0JQt5-AMO4E7LrOu6y0hTQ,Romina,5.0,,2,45.566869345371856,-73.64101678133011,45.5698,-73.64081,meats,326,690
0JQt5-AMO4E7LrOu6y0hTQ,Romina,5.0,,2,45.566869345371856,-73.64101678133011,45.5698,-73.64081,sandwiches,326,690
gt4SjPL-aUN1M6oYTTbrig,McDonald's,2.5,2.0,4,45.566869345371856,-73.64101678133011,45.5659656533781,-73.6468849049739,hotdogs,468,690
gt4SjPL-aUN1M6oYTTbrig,McDonald's,2.5,2.0,4,45.566869345371856,-73.64101678133011,45.5659656533781,-73.6468849049739,burgers,468,690
nPOOZSOfoCbSs6jQcU0PaA,Les Deux Copains,4.0,,7,45.566869345371856,-73.64101678133011,45.5726630823637,-73.6500528082252,soup,954,690
nPOOZSOfoCbSs6jQcU0PaA,Les Deux Copains,4.0,,7,45.566869345371856,-73.64101678133011,45.5726630823637,-73.6500528082252,burgers,954,690
pzhn0Zcolw3eXOLbcjXWoA,Andreamise,4.0,,5,45.566869345371856,-73.64101678133011,45.57381,-73.63745,haitian,813,690
