station_name,latitude,longitude,total_bikes,station,distance,review_count,rating,price
Guy / Sainte-Catherine,45.49497512853125,-73.57777043248461,31,63,304.6190476190476,254.95238095238096,7.992142857142857,2.0952380952380953
Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,64,707.6818181818181,59.77272727272727,8.366363636363637,1.9545454545454546
Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.49831217703312,-73.56725603342056,31,65,622.1025641025641,432.5128205128205,8.300512820512822,2.4358974358974357
Metcalfe / du Square-Dorchester,45.499898909703695,-73.57048809528351,31,66,338.9736842105263,302.3157894736842,8.106842105263159,2.263157894736842
Clark / Prince-Arthur,45.513342512307055,-73.57301607728004,31,67,356.6857142857143,229.4857142857143,8.105142857142857,2.2285714285714286
Richardson / Montmorency,45.484966061164755,-73.56032252311707,31,68,602.1212121212121,55.84848484848485,7.988787878787878,2.515151515151515
Marché Atwater,45.48020822800015,-73.57759863138199,31,69,234.90322580645162,182.5483870967742,8.187096774193549,2.161290322580645
St-Dominique / de Bellechasse,45.52952466565309,-73.60488876700401,31,70,546.969696969697,136.75757575757575,8.469090909090909,2.3636363636363638
Ellendale / de la Côte-des-Neiges,45.49966955063677,-73.62923383712769,31,71,220.4814814814815,46.407407407407405,7.498888888888889,1.7777777777777777
St-Dominique / St-Viateur,45.52655700191558,-73.5982757806778,30,72,379.3448275862069,142.51724137931035,8.451379310344828,2.1379310344827585
Augustin-Cantin / Shearer,45.48390169543355,-73.56363236904144,30,73,539.3939393939394,121.60606060606061,8.16,2.5757575757575757
McGill / Wellington,45.499447710650415,-73.55489909648894,30,74,235.94285714285715,403.37142857142857,8.298857142857145,2.6285714285714286
St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,30,75,221.0,86.59375,8.45625,2.15625
St-Dominique / Rachel,45.518593,-73.581566,30,76,373.61764705882354,527.3823529411765,8.215294117647058,1.9411764705882353
Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028235147,-73.60473453998564,30,77,465.05555555555554,62.47222222222222,8.187777777777777,2.0833333333333335
Richmond / des Bassins,45.48752158511353,-73.56500297784805,30,78,471.5625,139.71875,7.6796875,2.75
Atateken / du Square Amherst,45.52063377251984,-73.56390595436096,30,79,527.3939393939394,294.6666666666667,8.366363636363637,2.212121212121212
Square St-Louis (du Square St-Louis / Laval),45.516090801970655,-73.5701286792755,30,80,344.9166666666667,218.61111111111111,8.409166666666668,2.3333333333333335
Rachel / de Brébeuf,45.52689,-73.57264,29,81,636.925925925926,371.51851851851853,8.62888888888889,2.074074074074074
Métro Place-d'Armes (Viger / St-Urbain),45.50631445605528,-73.55967122894072,29,82,449.4117647058824,433.3529411764706,8.414705882352942,2.735294117647059
de Lanaudière / du Mont-Royal,45.53022106537559,-73.57699647545813,29,83,477.375,292.46875,8.2090625,2.125
Métro Parc  (Hutchison / Ogilvy),45.53035130173597,-73.6243924498558,29,84,710.92,84.96,8.5176,1.88
Laurier / Brébeuf,45.532449016819825,-73.5847695171833,29,85,535.8148148148148,140.62962962962962,8.377777777777778,2.259259259259259
de l'Hôtel-de-Ville / Ste-Catherine,45.51166045593874,-73.56213569641113,29,86,516.9354838709677,246.0,8.041612903225808,2.3548387096774195
Cité des Arts du Cirque (Paul Boutet / des Regrattiers),45.55984236120471,-73.61544728279114,29,87,757.9375,7.75,6.484375,1.53125
Ste-Catherine / St-Mathieu,45.49384690142783,-73.57917845249176,29,88,328.3157894736842,239.10526315789474,8.077105263157895,2.263157894736842
Milton / du Parc,45.50936142835129,-73.57386365532875,29,89,434.29411764705884,205.58823529411765,7.849705882352941,2.1470588235294117
Crescent / René-Lévesque,45.49600732302391,-73.57334746981905,28,90,287.2894736842105,279.0263157894737,7.987894736842105,2.1315789473684212
René-Lévesque / Papineau,45.52097057660443,-73.5499919950962,28,91,563.2432432432432,91.8108108108108,8.299189189189189,1.945945945945946
St-Jacques / McGill,45.50144108135568,-73.56014415621758,28,92,263.70588235294116,416.61764705882354,8.381470588235295,2.6176470588235294
Cégep André-Laurendeau (Lapierre),45.43605512104547,-73.60577523708344,28,93,817.9333333333333,11.4,7.225333333333333,2.0
Chabanel / du Parc,45.53830765459552,-73.6548838019371,28,94,561.1290322580645,16.06451612903226,7.822903225806451,2.129032258064516
Calixa-Lavallée / Rachel,45.527831544563064,-73.5719096660614,28,95,656.72,380.04,8.5184,2.2
Molson / Wiliam-Tremblay,45.541602844435374,-73.56496073305605,28,96,413.90909090909093,30.863636363636363,8.623636363636365,2.0
Métro Préfontaine (Moreau / Hochelaga),45.541374968866094,-73.5542231798172,28,97,485.5357142857143,22.571428571428573,7.510357142857144,2.0714285714285716
Ouimet / Goineau,45.57504823374693,-73.68799567222595,27,98,620.8918918918919,4.351351351351352,7.56891891891892,1.864864864864865
St-Joseph / 8e avenue Lachine,45.431518914135125,-73.67110446095467,27,99,536.5,11.791666666666666,8.078333333333333,1.9583333333333333
Metcalfe / de Maisonneuve,45.501804363327565,-73.57434511184692,27,100,325.46153846153845,290.1025641025641,8.184615384615384,2.3333333333333335
Fortune / Wellington,45.477923,-73.559038,27,101,452.4,17.12,8.5612,1.88
St-André / Cherrier,45.52051578783967,-73.567695915699,27,102,551.3666666666667,371.1666666666667,8.503333333333334,2.3
Drummond / Ste-Catherine,45.49863930330429,-73.57422709465027,27,103,242.4878048780488,278.8536585365854,8.053170731707317,2.317073170731707
Mackay / Ste-Catherine,45.495774063803815,-73.57687845826149,27,104,280.2093023255814,254.37209302325581,7.933953488372094,2.0930232558139537
Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,27,105,612.8787878787879,283.8181818181818,8.468484848484849,2.606060606060606
Murray / Wellington,45.49225247724067,-73.55850666761398,27,106,618.4,153.7,7.9383333333333335,2.533333333333333
Montcalm / Ontario,45.52118387502727,-73.56244146823883,27,107,544.7142857142857,210.34285714285716,8.395714285714286,2.3142857142857145
5e avenue / Masson,45.54752382909683,-73.57513636350632,27,108,202.82142857142858,14.785714285714286,8.032142857142857,1.8928571428571428
Aylmer / Sherbrooke,45.50629456823703,-73.57282698154448,27,109,575.3181818181819,285.59090909090907,8.237954545454546,2.3181818181818183
du Havre / de Rouen,45.53456256501449,-73.55478646466509,27,110,595.2727272727273,16.454545454545453,7.954999999999999,1.8181818181818181
Marquette / des Carrières,45.53879934493943,-73.58870029449461,27,111,667.5,58.5,8.575769230769232,2.1153846153846154
St-Alexandre / Ste-Catherine,45.50527354034462,-73.5674786567688,27,112,390.925,242.325,8.202000000000002,2.35
de la Côte St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544,27,113,637.25,60.785714285714285,8.032857142857143,2.0714285714285716
de Maisonneuve / Mansfield (sud),45.502053864057466,-73.57346534729004,27,114,338.75,296.575,8.033,2.35
de la Gauchetière / Robert-Bourassa,45.50064338023683,-73.5654079914093,27,115,533.3428571428572,408.2857142857143,8.331142857142858,2.4857142857142858
Mansfield / Cathcart,45.500989292488576,-73.57050284743309,27,116,300.43589743589746,284.12820512820514,7.981794871794873,2.1538461538461537
Métro Beaubien (de Chateaubriand / Beaubien),45.5353599615622,-73.60363483428955,27,117,387.35897435897436,76.56410256410257,8.271538461538462,2.2051282051282053
Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),45.508204615051355,-73.56881439685822,27,118,369.4,233.53333333333333,8.164333333333333,2.1666666666666665
Charles-Daoust / 75e avenue,45.54250587659489,-73.74095320701599,27,119,544.6666666666666,12.151515151515152,7.716060606060606,1.9696969696969697
35e avenue / Beaubien,45.570081,-73.573047,27,120,534.1818181818181,6.090909090909091,7.341818181818183,2.0454545454545454
Métro Place Saint-Henri (St-Ferdinand / St-Jacques),45.47728092665489,-73.58730420470238,27,121,405.4,109.0,8.352666666666668,2.033333333333333
St-Rémi / Ste-Émilie,45.46976497412213,-73.58923405408859,27,122,528.1081081081081,58.91891891891892,8.147297297297296,2.054054054054054
Jacques-Le Ber / de la Pointe Nord,45.47259900304475,-73.5398056358099,27,123,464.35714285714283,9.892857142857142,6.343928571428571,2.0714285714285716
de l'Hôtel-de-Ville / Sherbrooke,45.5145247302944,-73.56835573911665,27,124,383.20588235294116,203.64705882352942,8.348235294117648,2.2941176470588234
Garnier / St-Grégoire,45.5358215436799,-73.58710169792175,27,125,542.72,59.76,8.2924,2.2
Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),45.50682415585665,-73.68184804916382,27,126,644.6,36.6,7.938000000000001,1.9
10e avenue / Masson,45.55037651450808,-73.57373356819151,26,127,162.25,13.71875,7.9965625000000005,1.71875
Ryde / Charlevoix,45.4757434,-73.5646007,26,128,738.6428571428571,33.5,8.637857142857143,1.9285714285714286
St-Laurent / Pl. du Marché,45.50928960913111,-73.56241598725319,26,129,398.93333333333334,247.43333333333334,8.164333333333333,2.433333333333333
Métro Villa-Maria (de Monkland / Décarie),45.4789683985657,-73.61959934234618,26,130,478.35483870967744,52.58064516129032,7.677741935483872,1.903225806451613
Chomedey / de Maisonneuve,45.491750449903954,-73.58394473791122,26,131,593.3333333333334,310.6190476190476,8.341428571428573,2.142857142857143
Union / René-Lévesque,45.50235036136798,-73.56658279895781,26,132,453.87179487179486,279.8205128205128,8.184615384615384,2.5128205128205128
7e avenue / St-Joseph Rosemont,45.54710817336986,-73.56936693191528,26,133,608.9459459459459,22.486486486486488,8.26918918918919,1.8918918918918919
de l'Hotel-de-Ville / Ontario,45.51374520222444,-73.56666326522826,26,134,387.7878787878788,184.8181818181818,8.503333333333334,2.212121212121212
Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,26,135,443.85,4.15,8.989,1.95
Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,26,136,439.77142857142854,245.0,7.976000000000001,2.2857142857142856
Parc St-Louis (St-Joseph / 34e avenue),45.432839840726125,-73.69349151849747,26,137,531.0689655172414,9.344827586206897,7.05344827586207,1.793103448275862
Panet / Ste-Catherine,45.51999897796297,-73.5548883676529,26,138,251.5,101.875,8.1378125,2.15625
Métro Mont-Royal (Utilités publiques / Rivard),45.52423612093815,-73.58155220746994,26,139,392.37931034482756,333.7931034482759,8.412413793103449,2.0
Dézéry / Ontario,45.54095791741757,-73.54702949523926,26,140,542.6153846153846,21.5,8.357307692307693,2.0
Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421,26,141,664.7272727272727,324.3030303030303,8.469090909090909,2.3636363636363638
Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50363996257211,-73.6182689666748,26,142,863.6428571428571,32.785714285714285,8.0725,1.8571428571428572
Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441,26,143,506.0740740740741,35.925925925925924,8.503333333333334,1.7777777777777777
St-Denis / de Maisonneuve,45.51433912935237,-73.56168508529663,26,144,472.96153846153845,223.92307692307693,8.228076923076923,2.423076923076923
Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463,26,145,717.6071428571429,14.535714285714286,6.1825,1.8928571428571428
St-André / Ste-Catherine,45.516297540849614,-73.55801045894623,26,146,401.3333333333333,157.9090909090909,8.468484848484849,2.272727272727273
U. Concordia - Campus Loyola (Sherbrooke / West Broadway),45.45750908083069,-73.6394852399826,26,147,650.8,23.0,6.446000000000001,1.72
Fullum / Holt,45.54391953154915,-73.58424894533528,26,148,675.28125,38.96875,8.7728125,1.90625
Kirkfield / de Chambois,45.51293324107222,-73.63389015197754,26,149,659.8125,9.6875,7.539375,2.125
Natatorium (LaSalle / Rolland),45.4443505862464,-73.57542979723802,26,150,729.5,10.071428571428571,7.75,1.6428571428571428
Milton / Clark,45.512167777991905,-73.5709663525995,26,151,434.5,198.55555555555554,8.189444444444444,2.1944444444444446
Aylwin / Ontario,45.54428297135084,-73.54544162750244,25,152,421.72,31.76,8.6072,1.96
de Mentana / Marie-Anne,45.526026565221414,-73.57785880565643,25,153,420.8157894736842,307.6578947368421,8.344736842105263,2.0
Bourgeoys / Favard,45.47993042065731,-73.55592101812363,25,154,594.047619047619,20.0,8.34047619047619,1.8571428571428572
Fullum / de Rouen,45.5321322155395,-73.55876013636589,25,155,772.2916666666666,27.25,8.172500000000001,2.0833333333333335
Parc Kent (de Kent / Hudson),45.5057209331225,-73.62945914268494,25,156,711.5555555555555,40.25925925925926,7.9585185185185185,1.8518518518518519
Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,25,157,397.9375,28.4375,8.8078125,1.9375
Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510200304274754,-73.6114051938057,25,158,703.125,9.625,7.188750000000001,1.875
Marquette / Laurier,45.53543,-73.5822,25,159,385.3783783783784,110.43243243243244,8.26918918918919,2.135135135135135
Métro Sauvé (Berri / Sauvé),45.55069206841976,-73.65636706352234,25,160,783.6538461538462,9.846153846153847,7.924230769230769,2.076923076923077
LaSalle / Godin,45.44693448484644,-73.57219934463501,25,161,544.6315789473684,10.157894736842104,8.046315789473685,1.736842105263158
Boyer / Beaubien,45.537041,-73.602026,25,162,429.1470588235294,70.8529411764706,8.115588235294117,2.176470588235294
Milton / Durocher,45.508140959417744,-73.57492983341217,25,163,578.5641025641025,234.10256410256412,7.894871794871796,2.3076923076923075
Roy / St-Denis,45.51908,-73.5727,25,164,403.83870967741933,356.64516129032256,8.588387096774193,2.193548387096774
Wellington / Hickson,45.46493155172772,-73.56674909591675,25,165,165.47058823529412,31.794117647058822,8.414117647058825,1.911764705882353
Métro Sherbrooke (de Rigaud / Berri),45.51814312154928,-73.56800436973572,25,166,370.3333333333333,308.45454545454544,8.469090909090909,2.212121212121212
Sherbrooke / Jeanne-d'Arc,45.55398156058887,-73.55496388156098,25,167,480.5625,58.3125,7.96125,1.9375
St-Ambroise / Louis-Cyr,45.47519326260791,-73.58094334602356,25,168,671.2352941176471,180.1764705882353,8.315000000000001,2.2941176470588234
de Lanaudière / Laurier,45.5333136054992,-73.58373686671257,25,169,411.3529411764706,125.05882352941177,8.182058823529411,2.0588235294117645
Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),45.49624140543275,-73.62983867526054,25,170,487.3333333333333,57.766666666666666,7.561333333333334,1.8666666666666667
Hutchison / Beaubien,45.52605851018324,-73.61296892166138,25,171,618.3571428571429,133.14285714285714,8.557142857142859,2.1785714285714284
IUSMM (Georges-Villeneuve),45.58661042838809,-73.52969169616699,24,172,863.3888888888889,4.944444444444445,6.064444444444444,1.7777777777777777
Peel / Ottawa,45.49419955357054,-73.55998456478119,24,173,708.04,396.32,8.563600000000001,2.8
Boyer / du Mont-Royal,45.527432126380575,-73.57991673052311,24,174,438.4594594594595,337.86486486486484,8.26918918918919,2.054054054054054
90e Avenue / Boulevard Lévesque O,45.53121456506295,-73.74735295772552,24,175,726.0,8.433333333333334,7.562333333333333,2.066666666666667
Métro St-Laurent ( de Maisonneuve / St-Laurent),45.51074821798916,-73.56512099504471,24,176,300.5769230769231,220.80769230769232,8.228076923076923,2.230769230769231
Marché Jean-Talon (Casgrain / Shamrock),45.53519006163501,-73.61548215150833,24,177,284.2432432432432,95.97297297297297,8.055945945945945,2.2162162162162162
Place du Canada (Peel / des Canadiens-de-Montréal),45.49788352593901,-73.56856763362885,24,178,475.11764705882354,303.6470588235294,8.148823529411764,2.411764705882353
Parc Honoré-Mercier (Notre-Dame / Liébert),45.59275253568305,-73.51035632193089,24,179,303.6666666666667,3.6666666666666665,2.5,2.0
Bloomfield / Bernard,45.520338193708305,-73.60775470733641,24,180,455.15625,113.53125,8.2796875,2.28125
Jeanne-Mance / Sherbrooke,45.50928678961862,-73.57101917266846,24,181,398.47058823529414,208.91176470588235,7.916176470588236,2.088235294117647
Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129938566323,-73.68249848484993,24,182,286.48387096774195,34.645161290322584,7.968387096774194,1.8064516129032258
Argyle / de Verdun,45.45301583620112,-73.57191503047943,23,183,482.037037037037,26.925925925925927,7.95925925925926,1.8888888888888888
Ropery / Augustin-Cantin,45.48097552629275,-73.56863468885422,23,184,619.2941176470588,142.5,8.381470588235295,2.4411764705882355
du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,23,185,524.925925925926,38.74074074074074,8.835925925925928,1.7407407407407407
St-Nicolas / Place d'Youville,45.501966859101564,-73.55515256524086,23,186,205.16666666666666,411.2,8.541,2.7
Bélanger / St-Denis,45.53696,-73.61199,23,187,388.1578947368421,86.57894736842105,8.344210526315791,2.1315789473684212
Michelet / Jean-Talon,45.57627820285533,-73.58353972434998,23,188,418.9428571428571,12.4,7.558571428571429,2.0
Darling / Sherbrooke,45.54545514686953,-73.55673909187317,23,189,650.65625,25.03125,8.385,2.03125
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,23,190,704.8571428571429,3.2142857142857144,6.1432142857142855,2.0
Dubois / Eadie,45.45760820718457,-73.59051011502743,23,191,466.7647058823529,8.970588235294118,7.917647058823529,1.7941176470588236
de St-Firmin / Fleury,45.57062472207837,-73.6517858505249,23,192,625.0,5.967741935483871,7.787419354838709,1.8709677419354838
de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424,23,193,696.0869565217391,56.17391304347826,8.437826086956523,1.7826086956521738
St-Charles / Thomas-Keefer,45.477605,-73.573775,23,194,522.1470588235294,170.11764705882354,8.248235294117647,2.176470588235294
12e avenue / St-Zotique,45.5568667309625,-73.589306473732,23,195,634.6071428571429,9.392857142857142,8.59607142857143,1.75
Bel Air / St-Antoine,45.4824297233159,-73.58367975812143,23,196,485.4117647058824,182.23529411764707,8.315000000000001,2.0588235294117645
Regina / de Verdun,45.467369,-73.570769,23,197,421.97222222222223,30.86111111111111,8.534166666666668,1.8333333333333333
Du Quesne / de Marseille,45.575812361972055,-73.54123055934906,23,198,619.1666666666666,8.733333333333333,6.813000000000001,1.9666666666666666
Métro Beaudry (Beaudry / Ste-Catherine),45.51888453178292,-73.55593845248222,23,199,258.6363636363636,102.03030303030303,8.297272727272727,2.1515151515151514
Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,23,200,609.6969696969697,118.48484848484848,8.503030303030304,2.272727272727273
Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,23,201,619.0,8.785714285714286,8.393571428571429,2.142857142857143
de Chambly / Rachel,45.54991069359101,-73.55826258659361,23,202,655.6296296296297,26.62962962962963,8.126666666666667,2.037037037037037
du President-Kennedy / Union,45.505102242483595,-73.57187882065773,23,203,487.9230769230769,309.02564102564105,8.097692307692308,2.3333333333333335
Durocher / Sherbrooke,45.507076248365834,-73.57228517532349,23,204,481.28205128205127,246.7948717948718,7.981794871794873,2.3076923076923075
St-Dominique / Bernard,45.52793332015246,-73.60122251338906,23,205,506.3529411764706,134.0,8.348235294117648,2.2941176470588234
de Monkland / Girouard,45.47710675189806,-73.6214379966259,23,206,308.55882352941177,46.411764705882355,7.683529411764706,1.8823529411764706
Dollard / Bernard,45.51678269880724,-73.61142262816429,23,207,569.1818181818181,103.5,8.109545454545454,2.272727272727273
Bourbonnière / du Mont-Royal,45.55358456339093,-73.56052905321121,23,208,748.5185185185185,31.22222222222222,7.667037037037038,1.8518518518518519
Alexandre-DeSève  / Ontario,45.52435882510794,-73.56053441762924,23,209,562.7575757575758,114.03030303030303,8.263636363636364,2.212121212121212
St-Jacques / St-Laurent,45.50644464920572,-73.55648696422577,23,210,304.8974358974359,276.28205128205127,8.155641025641026,2.641025641025641
Grand Boulevard / de Terrebonne,45.470535000953966,-73.63165721297264,23,211,672.4642857142857,43.892857142857146,7.991785714285714,1.8928571428571428
Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828276,23,212,602.2916666666666,36.666666666666664,8.596666666666668,1.8333333333333333
Boyer / Bélanger,45.54006,-73.60897,23,213,533.7741935483871,64.38709677419355,8.40548387096774,2.096774193548387
du Champ-de-Mars / Gosford,45.50965520472071,-73.55400860309601,23,214,414.125,266.3,8.25825,2.7
Marie-Anne / Papineau,45.53176697148175,-73.5724139213562,23,215,568.1428571428571,243.03571428571428,8.55607142857143,2.0357142857142856
Roy / St-André,45.521564270906616,-73.57036739587784,23,216,509.96666666666664,388.56666666666666,8.503333333333334,2.1
St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672,23,217,442.63157894736844,253.07894736842104,8.22578947368421,2.210526315789474
Porte de Québec / St-André,45.51329411414168,-73.55057805776596,23,218,729.3783783783783,274.97297297297297,8.360270270270272,2.4864864864864864
Ste-Croix / Tassé,45.51953948301331,-73.68516325950623,23,219,871.7692307692307,35.96153846153846,8.401153846153846,1.6923076923076923
Laval / Duluth,45.51922631024093,-73.57718793155072,23,220,288.030303030303,535.7575757575758,8.229393939393939,1.9393939393939394
St-Hubert / Duluth,45.522425652788634,-73.57418417930603,23,221,409.24242424242425,371.969696969697,8.434848484848485,2.090909090909091
Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,23,222,721.1111111111111,7.611111111111111,8.5,1.7777777777777777
Métro Montmorency,45.55814299291968,-73.71942043304443,23,223,389.9428571428571,5.428571428571429,7.524571428571429,1.9142857142857144
Métro Rosemont (de St-Vallier / Rosemont),45.531921043052655,-73.59804779291153,23,224,716.78125,95.34375,8.315000000000001,2.21875
Maguire / St-Laurent,45.52462848559264,-73.5958108305931,23,225,201.57142857142858,156.14285714285714,8.315000000000001,2.107142857142857
Métro Charlevoix (Centre / Charlevoix),45.4785381897129,-73.56931865215302,23,226,631.5483870967741,172.38709677419354,8.36967741935484,2.225806451612903
Stationnement incitatif de Mortagne (Ampère),45.57251733677832,-73.44312071800232,23,227,477.0,4.666666666666667,7.291111111111111,2.111111111111111
Métro Fabre (Garnier / Jean-Talon),45.54604633902673,-73.60858295134676,23,228,605.8333333333334,30.22222222222222,8.003333333333334,1.7777777777777777
Ste-Catherine / Towers,45.49228068089086,-73.58096480369566,23,229,399.18918918918916,224.43243243243242,8.116486486486487,2.27027027027027
St-Dominique / du Mont-Royal,45.52055948154798,-73.58582027256489,23,230,470.72727272727275,312.27272727272725,8.366363636363637,2.0303030303030303
Wolfe / de la Gauchetière,45.51625372636654,-73.55291748050148,23,231,566.4074074074074,169.25925925925927,8.418888888888889,2.4444444444444446
Durocher / Beaumont,45.52799772330074,-73.61919969320297,23,232,682.65625,92.9375,8.4915625,2.125
Boyer / Jean-Talon,45.54152678327907,-73.61248868051915,23,233,655.34375,56.28125,8.526250000000001,1.96875
Atwater / Sherbrooke,45.4912258547597,-73.58763009309769,23,234,581.4166666666666,270.0,8.0325,2.0833333333333335
St-Jacques / des Seigneurs,45.489185716082275,-73.57190027832984,23,235,571.1,210.9,7.976,2.933333333333333
Guy / Notre-Dame,45.49003938678748,-73.56714338064194,23,236,325.3636363636364,105.36363636363636,7.545000000000001,2.909090909090909
Rosemont / Viau,45.56833021674857,-73.56666326522826,23,237,502.85714285714283,16.523809523809526,7.322857142857143,2.0476190476190474
Métro de Castelnau (de Castelnau / St-Laurent),45.53552563367942,-73.61981123685837,23,238,455.22857142857146,83.05714285714286,8.492,2.0
Christophe-Colomb / St-Joseph,45.53036486555959,-73.58439266681671,23,239,561.5,235.0,8.414705882352942,2.088235294117647
Robert-Bourassa / St-Maurice,45.49837045828952,-73.56055587530136,23,240,423.8,389.1714285714286,8.556285714285716,2.657142857142857
Pontiac / Gilford,45.527009334270645,-73.58576595783234,23,241,560.8461538461538,334.4230769230769,8.445384615384615,2.0384615384615383
Ste-Émilie / Sir-Georges-Etienne-Cartier,45.472781067977614,-73.5852724313736,23,242,455.8125,90.65625,8.1384375,2.1875
St-Jacques / Guy,45.491366875439965,-73.57010722160338,23,243,652.3928571428571,304.89285714285717,8.153571428571428,2.392857142857143
de Bullion / St-Joseph,45.52404631813311,-73.59015061847458,23,244,588.90625,220.40625,8.4209375,1.9375
Jeanne-Mance / St-Viateur,45.523026476635074,-73.60184043645859,23,245,236.3846153846154,142.8846153846154,8.488846153846154,1.9615384615384615
Canning / Notre-Dame,45.486318644010225,-73.5702332854271,23,246,407.42857142857144,171.39285714285714,7.911428571428572,2.8214285714285716
Bernard / Jeanne-Mance,45.52428310031213,-73.6049484461546,23,247,460.3333333333333,139.44444444444446,8.409166666666668,2.0277777777777777
de Gaspé / Fairmount,45.52557815939422,-73.59285570681095,23,248,402.5925925925926,178.1851851851852,8.377777777777778,2.111111111111111
Parc St-Paul (Le Caron / Marc-Sauvalle),45.46174102134744,-73.58412176370621,23,249,718.0952380952381,19.857142857142858,8.341428571428573,1.9523809523809523
Jeanne-Mance / Laurier,45.52027633320609,-73.59497621666378,23,250,309.55172413793105,155.3448275862069,8.451379310344828,2.1379310344827585
Henri-Julien / du Carmel,45.52795093787009,-73.59502326697111,23,251,576.304347826087,147.0,8.53608695652174,2.130434782608696
de Gaspé / Dante,45.53429782539273,-73.61217230558395,22,252,281.44117647058823,97.38235294117646,8.315588235294118,2.176470588235294
Chambord / Beaubien,45.539900246044354,-73.59936207532883,22,253,376.3333333333333,58.142857142857146,8.341904761904763,2.0476190476190474
Desjardins / Ontario,45.55118417872238,-73.54087114334106,22,254,270.7142857142857,37.17857142857143,7.991428571428572,1.9285714285714286
Prince-Arthur / St-Urbain,45.51262123436571,-73.5737282037735,22,255,367.61290322580646,394.8709677419355,8.078064516129032,2.2903225806451615
Fullum / Marie-Anne,45.53650541861215,-73.56803923845291,22,256,575.1923076923077,57.69230769230769,8.487692307692308,2.0384615384615383
Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,22,257,786.516129032258,24.483870967741936,8.078064516129032,1.8709677419354838
de Léry / Sherbrooke,45.54099971663243,-73.55826258659361,22,258,531.972972972973,21.43243243243243,7.6605405405405405,2.054054054054054
Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,22,259,259.9375,34.90625,8.1378125,1.9375
Bennett / Ste-Catherine,45.55315915057821,-73.53263273835182,22,260,497.9230769230769,25.0,8.182692307692308,1.7692307692307692
Émile-Duployé / Sherbrooke,45.5278406266837,-73.56588721280787,22,261,831.1111111111111,344.3888888888889,8.315000000000001,2.3333333333333335
St-Antoine / Jean-Paul Riopelle,45.502939709023714,-73.56064036488532,22,262,365.2162162162162,421.9189189189189,8.391351351351352,2.5675675675675675
Ontario / Sicard,45.55626186680846,-73.53744059801102,22,263,546.92,26.96,8.200800000000001,1.88
Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,22,264,683.0769230769231,101.42307692307692,8.315000000000001,2.0
Terminus de bus EXO (Côte de Terrebonne),45.697815037503666,-73.65406465532033,22,265,539.6315789473684,3.5789473684210527,5.145789473684211,2.0
Parc Lalancette (de Rouen / Valois),45.54814504700217,-73.5471260547638,22,266,444.57575757575756,34.303030303030305,8.023333333333333,1.7272727272727273
Villeneuve / St-Laurent,45.521269382097486,-73.58956933021545,22,267,516.7428571428571,180.0,8.395714285714286,2.1142857142857143
de la Roche / Bélanger,45.541669595766315,-73.60760450363159,22,268,624.75,66.96428571428571,8.355,2.1785714285714284
de Châteauguay / Ropery,45.47930107352825,-73.56629446148872,22,269,710.1212121212121,136.3939393939394,8.229393939393939,2.393939393939394
Rose-de-Lima / Workman,45.48026417718717,-73.58099363744259,22,270,388.0285714285714,186.0857142857143,8.105142857142857,2.2857142857142856
de Maisonneuve / Mansfield (sud-est),45.50229349416256,-73.5733064264059,22,271,329.6666666666667,300.56410256410254,8.011282051282052,2.230769230769231
Métro Angrignon (Lamont / des Trinitaires),45.44650450192042,-73.6025619506836,22,272,781.7878787878788,9.424242424242424,6.453939393939394,1.8484848484848484
Laurier / de Bordeaux,45.53725128371284,-73.57918381690979,22,273,539.6,74.575,8.5685,2.125
Boyer /Laurier,45.530370913497194,-73.58651027083397,22,274,632.7142857142857,159.14285714285714,8.436071428571429,2.2142857142857144
